ID,image_id,category_id,bbox,score
18071,13118,2,"[247.986, 252.714, 38.54, 48.547]",0.8647900000000001
18072,13118,1,"[232.443, 253.366, 7.852, 34.882]",0.6585500000000001
18073,13118,2,"[142.512, 260.323, 19.237, 27.503]",0.6024200000000001
18074,13118,2,"[156.345, 259.014, 14.46, 25.356]",0.47189000000000003
18075,13118,2,"[205.11, 259.102, 12.931000000000001, 18.799]",0.35019
18076,13118,1,"[229.289, 250.842, 13.725, 37.564]",0.30278000000000005
18077,20555,2,"[71.665, 260.558, 49.858, 49.951]",0.88102
18078,20555,2,"[116.79, 256.286, 32.346, 42.378]",0.82476
18079,20555,2,"[215.903, 261.627, 13.512, 19.342]",0.6537000000000001
18080,20555,1,"[259.816, 248.068, 11.813, 50.519]",0.64509
18081,20555,2,"[236.398, 261.763, 13.403, 17.845]",0.60941
18082,19679,2,"[29.539, 261.433, 66.856, 64.565]",0.8465400000000001
18083,19679,2,"[94.748, 258.351, 40.973, 48.348]",0.8363200000000001
18084,19679,1,"[263.533, 249.875, 13.471, 52.856]",0.6340300000000001
18085,19679,2,"[216.695, 262.751, 15.05, 20.094]",0.59209
18086,19679,2,"[239.468, 263.733, 13.982, 18.222]",0.5459200000000001
18087,19679,2,"[317.131, 250.428, 26.453, 26.073]",0.29578000000000004
18088,29561,2,"[289.882, 219.767, 116.145, 125.275]",0.9133800000000001
18089,29561,2,"[193.767, 255.099, 26.925, 34.231]",0.81374
18090,29561,2,"[244.301, 256.316, 24.373, 30.538]",0.7649
18091,29561,2,"[33.549, 254.962, 30.933, 25.076]",0.58135
18092,29561,2,"[232.791, 250.82, 17.419, 30.459]",0.5379400000000001
18093,29561,2,"[176.239, 256.409, 13.748, 19.915]",0.35738000000000003
18094,16112,2,"[106.985, 248.542, 49.624, 57.906]",0.8759
18095,16112,2,"[180.275, 252.3, 47.129, 58.101]",0.8637300000000001
18096,16112,2,"[0.0, 264.341, 30.453, 28.192]",0.49364
18097,16112,2,"[232.979, 252.45, 32.146, 23.324]",0.45127000000000006
18098,16112,2,"[237.508, 251.813, 20.415, 30.809]",0.30802
18099,16112,3,"[239.725, 249.542, 13.042, 40.4]",0.2949
18100,15985,2,"[176.445, 251.392, 50.927, 62.386]",0.87458
18101,15985,2,"[82.116, 255.28, 41.795, 46.745]",0.8627300000000001
18102,15985,2,"[0.017, 219.987, 38.822, 144.922]",0.8602700000000001
18103,15985,1,"[235.572, 252.286, 12.65, 43.04]",0.53888
18104,13252,2,"[6.172, 237.771, 235.009, 251.853]",0.9462
18105,13252,7,"[178.443, 123.86, 12.037, 36.68]",0.84891
18106,13252,7,"[266.532, 195.969, 10.272, 27.915]",0.77797
18107,13252,2,"[40.817, 263.223, 31.274, 37.342]",0.76197
18108,13252,1,"[291.723, 201.793, 59.477, 186.578]",0.7556200000000001
18109,13252,3,"[253.517, 245.964, 12.255, 34.577]",0.45712
18110,14385,2,"[282.022, 260.612, 44.104, 54.246]",0.8717100000000001
18111,14385,2,"[99.073, 270.225, 25.035, 28.832]",0.8136500000000001
18112,14385,2,"[136.727, 271.399, 17.715, 21.659]",0.6245400000000001
18113,14385,2,"[160.74, 269.383, 17.036, 19.773]",0.59077
18114,14385,2,"[120.067, 271.684, 14.654, 23.833]",0.46480000000000005
18115,14385,2,"[123.947, 271.328, 26.628, 22.966]",0.34969000000000006
18116,14385,2,"[128.165, 271.93, 15.005, 22.42]",0.24956000000000003
18117,14385,2,"[212.321, 268.364, 11.135, 17.163]",0.2257
18118,14616,2,"[408.417, 233.887, 103.584, 65.852]",0.8916200000000001
18119,14616,2,"[179.086, 251.281, 30.65, 42.121]",0.7948900000000001
18120,14616,2,"[93.374, 259.106, 32.217, 37.265]",0.7756700000000001
18121,14616,7,"[224.626, 192.943, 9.823, 30.301]",0.7435200000000001
18122,14616,11,"[78.504, 251.645, 20.091, 34.508]",0.58797
18123,12531,2,"[0.654, 254.366, 26.57, 92.348]",0.83972
18124,12531,2,"[68.504, 262.005, 38.948, 47.227]",0.8144800000000001
18125,12531,2,"[171.194, 262.896, 35.411, 44.622]",0.8042900000000001
18126,12531,5,"[225.75, 196.5, 11.714, 33.676]",0.6200600000000001
18127,12531,2,"[154.413, 270.168, 17.466, 28.315]",0.37031000000000003
18128,25896,2,"[0.229, 263.626, 33.7, 58.12]",0.8667400000000001
18129,25896,2,"[137.383, 266.406, 35.359, 40.215]",0.84769
18130,25896,2,"[248.837, 268.817, 30.57, 34.541]",0.84669
18131,25896,2,"[51.394, 258.392, 38.464, 41.783]",0.8353
18132,25896,2,"[88.289, 270.095, 30.085, 29.894]",0.73694
18133,25896,7,"[65.479, 198.246, 9.929, 31.333]",0.7356900000000001
18134,25896,4,"[297.413, 179.269, 11.522, 36.801]",0.7308100000000001
18135,25896,7,"[413.018, 213.834, 9.81, 21.651]",0.6736700000000001
18136,25896,2,"[167.137, 268.459, 13.673, 33.708]",0.55205
18137,4496,2,"[137.003, 267.048, 38.091, 40.097]",0.8489500000000001
18138,4496,2,"[248.73, 268.848, 30.949, 34.71]",0.8473100000000001
18139,4496,4,"[297.495, 179.6, 11.525, 37.208]",0.75677
18140,4496,2,"[51.86, 258.345, 38.182, 41.654]",0.72821
18141,4496,7,"[65.26, 198.566, 10.176, 31.802]",0.72267
18142,4496,2,"[86.664, 270.387, 31.182, 29.81]",0.7111900000000001
18143,4496,7,"[414.649, 214.53, 9.529, 20.205]",0.58301
18144,4496,2,"[0.0, 258.866, 53.96, 43.581]",0.58179
18145,4496,2,"[167.631, 269.228, 13.167, 32.642]",0.5593400000000001
18146,4496,2,"[25.004, 258.207, 59.376, 42.07]",0.33153000000000005
18147,4496,11,"[51.195, 257.563, 38.057, 42.684]",0.25975000000000004
18148,4496,11,"[0.0, 259.321, 54.539, 44.79]",0.23271000000000003
18149,26825,2,"[248.166, 268.353, 31.992, 35.05]",0.85026
18150,26825,2,"[137.386, 266.711, 35.75, 39.814]",0.8470700000000001
18151,26825,7,"[413.214, 213.426, 9.9, 22.473]",0.63041
18152,26825,2,"[87.114, 269.768, 30.277, 30.206]",0.5927800000000001
18153,26825,5,"[64.831, 198.965, 10.785, 32.279]",0.55415
18154,26825,11,"[55.762, 258.565, 33.022, 40.798]",0.53285
18155,26825,2,"[168.201, 269.336, 12.612, 32.449]",0.5231100000000001
18156,26825,2,"[0.0, 258.425, 68.62, 43.434]",0.5132500000000001
18157,26825,11,"[0.0, 257.194, 69.737, 47.717]",0.5008
18158,26825,2,"[55.452, 259.034, 34.512, 41.157]",0.40028
18159,26825,3,"[21.551, 269.877, 10.658, 37.683]",0.38294000000000006
18160,26825,5,"[298.254, 180.085, 11.124, 36.684]",0.37613
18161,26825,11,"[88.989, 266.322, 28.789, 28.358]",0.36904000000000003
18162,26825,4,"[297.82, 180.217, 11.394, 36.825]",0.34323000000000004
18163,26825,3,"[14.081, 266.475, 28.275, 39.347]",0.32872
18164,26825,2,"[241.004, 267.405, 13.285, 29.384]",0.25016
18165,19031,2,"[136.66, 273.058, 37.213, 38.957]",0.85843
18166,19031,2,"[249.082, 274.151, 30.598, 33.804]",0.8452600000000001
18167,19031,2,"[87.411, 275.236, 31.089, 31.009]",0.6272500000000001
18168,19031,11,"[0.0, 263.373, 72.758, 47.306]",0.5886300000000001
18169,19031,5,"[64.609, 205.444, 10.123, 31.921]",0.5853
18170,19031,11,"[53.588, 263.278, 35.7, 44.112]",0.5811700000000001
18171,19031,2,"[167.155, 273.467, 13.267, 34.316]",0.56928
18172,19031,7,"[414.083, 217.602, 9.725, 22.691]",0.5484600000000001
18173,19031,2,"[0.0, 263.39, 70.519, 46.251]",0.48109
18174,19031,2,"[488.617, 274.992, 23.383, 39.089]",0.40932
18175,19031,5,"[298.298, 185.498, 11.724, 39.111]",0.38412
18176,19031,11,"[87.787, 271.386, 29.928, 30.792]",0.35785000000000006
18177,19031,4,"[298.298, 185.498, 11.724, 39.111]",0.35222000000000003
18178,19031,2,"[54.87, 263.652, 35.078, 42.768]",0.34189
18179,19031,3,"[19.662, 275.139, 11.159, 41.702]",0.32875000000000004
18180,19031,3,"[10.598, 268.588, 35.855, 45.388]",0.28337
18181,19031,2,"[501.136, 277.445, 10.841, 40.527]",0.24216000000000001
18182,13558,2,"[248.548, 280.347, 32.453, 34.797]",0.8750800000000001
18183,13558,2,"[133.104, 278.139, 38.051, 41.309]",0.8453200000000001
18184,13558,2,"[468.88, 266.631, 43.119, 58.358]",0.84218
18185,13558,2,"[84.942, 281.69, 28.836, 29.544]",0.67022
18186,13558,5,"[60.502, 209.498, 11.097, 34.015]",0.53547
18187,13558,2,"[0.0, 269.211, 62.355, 46.24]",0.5091600000000001
18188,13558,3,"[16.204, 285.431, 9.948, 36.822]",0.50072
18189,13558,2,"[165.393, 280.918, 13.243, 32.782]",0.48661000000000004
18190,13558,11,"[49.962, 269.118, 34.153, 44.605]",0.48111000000000004
18191,13558,4,"[298.907, 189.924, 12.549, 38.518]",0.46371
18192,13558,11,"[0.0, 267.931, 66.213, 48.655]",0.43127000000000004
18193,13558,5,"[299.43, 190.15, 12.125, 37.534]",0.42146000000000006
18194,13558,11,"[83.783, 279.13, 30.259, 29.925]",0.40708000000000005
18195,13558,2,"[50.37, 268.467, 36.075, 43.309]",0.38671000000000005
18196,13558,7,"[419.091, 223.143, 11.241, 22.063]",0.3211
18197,13558,11,"[84.335, 276.983, 29.249, 21.92]",0.29022000000000003
18198,13558,4,"[60.613, 209.098, 10.337, 33.768]",0.24175000000000002
18199,14486,2,"[85.914, 272.84, 59.919, 61.816]",0.8952300000000001
18200,14486,2,"[257.975, 280.442, 40.386, 44.624]",0.8914700000000001
18201,14486,2,"[139.476, 274.63, 24.873, 47.602]",0.7876200000000001
18202,14486,2,"[47.831, 279.726, 42.216, 34.087]",0.77114
18203,14486,2,"[0.209, 264.76, 32.162, 54.778]",0.64941
18204,14486,2,"[4.367, 260.242, 47.933, 55.468]",0.46232000000000006
18205,14486,11,"[6.9190000000000005, 258.795, 47.14, 54.186]",0.45961
18206,14486,5,"[0.0, 186.547, 7.842, 32.777]",0.45174000000000003
18207,14486,2,"[245.257, 275.822, 21.573, 40.868]",0.43669
18208,14486,4,"[333.463, 147.598, 16.721, 60.141]",0.43560000000000004
18209,14486,5,"[334.096, 149.672, 16.032, 57.307]",0.34862000000000004
18210,20089,2,"[1.674, 259.539, 64.188, 69.842]",0.89251
18211,20089,2,"[67.537, 250.887, 50.703, 52.991]",0.88948
18212,20089,2,"[296.009, 228.209, 118.624, 126.437]",0.87892
18213,20089,2,"[370.876, 220.111, 141.124, 281.314]",0.86721
18214,20089,2,"[118.869, 254.511, 29.735, 32.444]",0.7749300000000001
18215,20089,2,"[269.212, 228.988, 45.55, 90.215]",0.7492800000000001
18216,20089,2,"[249.694, 231.732, 33.707, 58.245]",0.66898
18217,20089,2,"[145.028, 250.362, 19.063, 29.838]",0.58574
18218,20089,2,"[198.123, 246.053, 15.882, 19.44]",0.52627
18219,20089,2,"[241.803, 245.094, 11.886, 30.25]",0.30996
18220,14843,2,"[0.0, 258.13, 79.998, 80.173]",0.90619
18221,14843,2,"[92.839, 266.278, 43.3, 41.906]",0.8809800000000001
18222,14843,2,"[354.805, 219.515, 157.195, 274.78]",0.8756600000000001
18223,14843,2,"[131.811, 263.169, 27.708, 34.916]",0.84523
18224,14843,2,"[273.759, 235.009, 71.027, 94.081]",0.83691
18225,14843,2,"[198.834, 259.739, 18.509, 22.701]",0.7395400000000001
18226,14843,2,"[324.664, 239.292, 76.225, 135.799]",0.6539
18227,14843,2,"[256.169, 254.499, 22.144, 41.398]",0.60016
18228,14843,2,"[154.158, 261.65, 18.958, 30.065]",0.5991200000000001
18229,14843,2,"[174.52, 259.226, 16.099, 26.341]",0.2871
18230,19712,2,"[71.527, 261.033, 51.184, 55.997]",0.9029300000000001
18231,19712,2,"[332.138, 175.604, 177.466, 228.551]",0.881
18232,19712,2,"[284.829, 255.496, 52.61, 65.547]",0.84794
18233,19712,2,"[120.739, 262.291, 32.392, 40.762]",0.84011
18234,19712,2,"[240.514, 258.795, 19.029, 24.5]",0.70947
18235,19712,11,"[188.89, 245.405, 18.341, 32.61]",0.68808
18236,19712,2,"[49.807, 267.359, 32.966, 27.867]",0.6686000000000001
18237,19712,2,"[179.565, 264.906, 16.059, 19.216]",0.61301
18238,19712,11,"[184.916, 251.828, 19.275, 31.416]",0.46045
18239,19712,11,"[180.393, 261.954, 18.121, 23.404]",0.27266
18240,19705,2,"[97.552, 256.23, 41.61, 45.947]",0.91424
18241,19705,2,"[313.168, 242.327, 103.306, 102.99]",0.9128600000000001
18242,19705,2,"[19.257, 251.959, 74.682, 76.26]",0.9072
18243,19705,2,"[176.107, 257.52, 16.317, 20.502]",0.7636400000000001
18244,19705,11,"[188.334, 235.697, 19.984, 37.96]",0.732
18245,19705,2,"[243.562, 252.244, 19.7, 25.477]",0.6889900000000001
18246,19937,2,"[246.137, 254.873, 26.642, 32.736]",0.8459300000000001
18247,19937,2,"[154.689, 260.766, 21.178, 27.238]",0.8352
18248,19937,11,"[174.4, 234.342, 22.302, 46.881]",0.8176
18249,19937,2,"[325.498, 245.182, 61.136, 41.124]",0.7987700000000001
18250,25937,2,"[0.0, 251.083, 48.044, 104.975]",0.9275
18251,25937,2,"[281.035, 261.469, 47.802, 51.135]",0.90063
18252,25937,2,"[411.377, 192.145, 100.623, 276.68]",0.8869100000000001
18253,25937,11,"[109.749, 202.561, 65.469, 100.584]",0.8797400000000001
18254,25937,2,"[334.514, 250.685, 100.978, 109.883]",0.86392
18255,25937,2,"[264.862, 259.556, 22.324, 37.688]",0.6950500000000001
18256,25937,2,"[170.42, 259.6, 14.973, 30.634]",0.50636
18257,25937,2,"[187.507, 262.179, 12.509, 19.053]",0.30556
18258,13534,2,"[319.28, 240.855, 155.642, 139.674]",0.9389500000000001
18259,13534,2,"[0.0, 237.875, 41.832, 105.495]",0.9131500000000001
18260,13534,2,"[55.678, 248.794, 55.118, 58.75]",0.8998
18261,13534,2,"[267.369, 250.652, 60.693, 67.512]",0.85872
18262,13534,2,"[240.502, 255.999, 28.378, 33.145]",0.7971900000000001
18263,13534,2,"[137.005, 254.793, 23.006, 29.467]",0.76705
18264,23848,2,"[446.209, 232.337, 64.826, 76.355]",0.8905000000000001
18265,23848,2,"[85.806, 266.805, 31.275, 32.913]",0.82867
18266,23848,2,"[225.522, 255.096, 30.661, 38.052]",0.8139700000000001
18267,23848,2,"[114.295, 262.2, 24.51, 28.878]",0.7562200000000001
18268,23848,2,"[139.659, 266.252, 15.492, 21.255]",0.68261
18269,23848,2,"[157.408, 264.076, 13.62, 18.667]",0.46799
18270,23848,2,"[141.296, 265.044, 26.588, 19.54]",0.27434000000000003
18271,21491,2,"[280.206, 246.713, 52.097, 60.261]",0.8742700000000001
18272,21491,2,"[96.74, 253.59, 38.291, 45.94]",0.82925
18273,21491,2,"[249.181, 258.623, 23.673000000000002, 28.085]",0.7308100000000001
18274,21491,2,"[203.435, 260.566, 24.215, 20.076]",0.6870200000000001
18275,21491,2,"[147.262, 260.525, 28.801, 27.526]",0.63792
18276,21491,2,"[131.115, 259.541, 17.549, 34.214]",0.59319
18277,15429,2,"[0.0, 251.24, 53.245, 82.753]",0.8687800000000001
18278,15429,2,"[48.049, 257.821, 40.943, 57.098]",0.8438100000000001
18279,15429,2,"[258.662, 260.409, 40.997, 41.079]",0.8153800000000001
18280,15429,2,"[105.43, 265.439, 29.811, 34.061]",0.78651
18281,15429,2,"[192.277, 262.82, 31.196, 23.488]",0.76536
18282,15429,2,"[426.086, 198.185, 85.843, 217.166]",0.75209
18283,15429,2,"[245.648, 248.825, 31.537, 43.17]",0.65188
18284,15429,2,"[137.526, 260.672, 16.651, 34.19]",0.5348400000000001
18285,15429,2,"[160.707, 251.905, 27.217, 28.113]",0.31623
18286,22926,2,"[0.0, 253.675, 44.944, 75.378]",0.89741
18287,22926,2,"[267.538, 254.281, 53.556, 53.049]",0.86445
18288,22926,2,"[81.612, 264.326, 36.904, 37.358]",0.81322
18289,22926,2,"[187.573, 257.902, 30.47, 25.261]",0.70006
18290,22926,2,"[251.214, 240.329, 35.59, 53.664]",0.66449
18291,22926,2,"[121.252, 263.343, 19.708, 30.902]",0.6222300000000001
18292,22926,2,"[159.789, 253.624, 22.965, 23.387]",0.39385000000000003
18293,22926,2,"[244.559, 257.184, 14.364, 30.96]",0.37218
18294,28137,2,"[77.792, 242.568, 140.144, 87.415]",0.9258500000000001
18295,28137,2,"[84.657, 235.45, 40.478, 31.601]",0.6484200000000001
18296,14669,2,"[69.879, 267.539, 73.463, 75.109]",0.9025200000000001
18297,14669,2,"[27.668, 279.483, 40.294, 41.562]",0.8181100000000001
18298,14669,2,"[11.351, 268.65, 30.711, 49.125]",0.5224500000000001
18299,14115,2,"[231.526, 243.503, 204.878, 109.879]",0.9389500000000001
18300,14115,2,"[126.155, 257.361, 112.25, 61.215]",0.9130900000000001
18301,14115,2,"[51.251, 258.15, 38.581, 41.887]",0.8462400000000001
18302,14115,7,"[65.535, 198.824, 9.528, 30.611]",0.77975
18303,14115,4,"[297.141, 178.053, 12.061, 37.557]",0.76661
18304,14115,2,"[87.246, 270.477, 31.992, 29.124]",0.7455900000000001
18305,14115,7,"[412.948, 213.565, 9.818, 22.606]",0.62922
18306,14115,3,"[19.417, 265.159, 14.559, 44.823]",0.5471600000000001
18307,15414,2,"[248.304, 269.116, 31.945, 34.594]",0.8522900000000001
18308,15414,2,"[137.267, 266.836, 35.842, 40.049]",0.85067
18309,15414,11,"[0.0, 198.863, 59.154, 121.347]",0.8225100000000001
18310,15414,2,"[53.57, 258.933, 36.982, 41.028]",0.78202
18311,15414,4,"[297.721, 179.763, 11.209, 36.575]",0.7634500000000001
18312,15414,2,"[87.337, 270.077, 31.452, 30.276]",0.7023400000000001
18313,15414,2,"[168.155, 268.332, 15.107, 34.081]",0.65978
18314,15414,7,"[414.774, 214.35, 9.185, 21.226]",0.6368900000000001
18315,15414,7,"[64.96, 198.257, 10.356, 30.645]",0.6111800000000001
18316,15414,8,"[65.164, 198.381, 10.563, 30.707]",0.25566
18317,15414,2,"[241.011, 267.458, 12.946, 29.123]",0.22739
18318,26587,2,"[0.0, 254.28, 99.16, 67.591]",0.88731
18319,26587,2,"[137.365, 266.759, 37.416, 40.201]",0.8749300000000001
18320,26587,2,"[248.542, 268.811, 31.082, 34.241]",0.8519700000000001
18321,26587,7,"[65.176, 198.236, 10.035, 31.57]",0.74328
18322,26587,2,"[169.243, 269.013, 18.001, 31.123]",0.72799
18323,26587,4,"[297.652, 179.305, 11.695, 36.739]",0.71243
18324,26587,11,"[401.445, 196.291, 110.555, 124.141]",0.6562100000000001
18325,26587,7,"[412.972, 213.163, 9.698, 22.609]",0.49727000000000005
18326,26587,2,"[97.387, 267.382, 22.207, 32.925]",0.40094
18327,26587,2,"[401.534, 200.768, 110.466, 118.573]",0.27949
18328,26587,2,"[69.194, 254.451, 33.828, 53.53]",0.24939000000000003
18329,26587,2,"[240.898, 267.784, 12.831, 28.332]",0.24143000000000003
18330,20781,2,"[122.689, 206.391, 287.618, 154.554]",0.8934700000000001
18331,20781,2,"[395.169, 222.431, 114.775, 90.294]",0.85648
18332,20781,2,"[51.254, 258.219, 38.471, 41.819]",0.8435600000000001
18333,20781,2,"[86.758, 270.82, 32.474, 28.977]",0.7631600000000001
18334,20781,7,"[65.628, 198.297, 9.485, 30.643]",0.7466600000000001
18335,20781,4,"[297.8, 179.132, 11.241, 33.215]",0.71464
18336,20781,3,"[20.934, 265.589, 12.335, 46.138]",0.59211
18337,20781,7,"[412.373, 212.938, 9.9, 22.681]",0.28173000000000004
18338,20781,8,"[412.807, 214.23, 9.958, 21.337]",0.23761000000000002
18339,2535,2,"[223.124, 256.14, 51.045, 63.26]",0.8633700000000001
18340,2535,2,"[0.47200000000000003, 248.829, 32.734, 125.0]",0.8577500000000001
18341,2535,11,"[114.84, 253.03, 20.928, 38.156]",0.78402
18342,2535,5,"[318.725, 143.365, 12.673, 45.171]",0.58831
18343,2535,2,"[205.537, 267.328, 23.278, 30.235]",0.43610000000000004
18344,2535,1,"[181.792, 266.014, 8.284, 23.074]",0.24608000000000002
18345,25111,2,"[113.412, 257.886, 27.259, 30.839]",0.80405
18346,25111,2,"[44.775, 256.719, 23.585, 55.993]",0.66839
18347,25111,2,"[137.704, 258.446, 17.213, 23.954]",0.6524
18348,25111,11,"[0.0, 181.779, 52.758, 144.558]",0.6089100000000001
18349,25111,2,"[175.269, 253.628, 15.374, 20.098]",0.51527
18350,25111,3,"[262.575, 248.024, 11.01, 40.001]",0.35183000000000003
18351,25111,2,"[0.0, 181.779, 52.758, 144.558]",0.24341000000000002
18352,11935,2,"[61.41, 263.427, 51.728, 50.21]",0.8757300000000001
18353,11935,2,"[121.92, 262.724, 28.612, 33.625]",0.8512000000000001
18354,11935,2,"[171.293, 254.893, 21.93, 28.873]",0.81671
18355,11935,2,"[149.943, 258.459, 22.19, 28.456]",0.52442
18356,11935,2,"[189.584, 255.29, 14.422, 22.728]",0.52141
18357,11935,3,"[357.927, 218.404, 14.408, 84.553]",0.23755
18358,13300,2,"[132.149, 248.286, 38.346, 46.297]",0.9019900000000001
18359,13300,2,"[0.928, 259.385, 31.828, 78.974]",0.87919
18360,13300,2,"[80.559, 259.994, 41.859, 44.736]",0.85872
18361,13300,2,"[174.969, 249.645, 24.031, 31.532]",0.7981900000000001
18362,2479,2,"[67.11, 246.187, 80.753, 92.946]",0.9109700000000001
18363,2479,2,"[141.31, 270.286, 23.538, 28.59]",0.73238
18364,2479,2,"[196.934, 267.747, 12.47, 16.287]",0.4234
18365,14160,2,"[91.721, 262.757, 38.322, 42.188]",0.9050600000000001
18366,14160,2,"[0.964, 234.3, 18.702, 112.27]",0.68388
18367,14160,2,"[189.379, 261.231, 14.149, 18.817]",0.63993
18368,14160,2,"[227.759, 258.843, 13.787, 18.071]",0.54949
18369,14160,1,"[132.363, 259.652, 8.711, 29.798000000000002]",0.54918
18370,14160,2,"[177.632, 261.834, 13.199, 17.757]",0.28135000000000004
18371,28171,2,"[59.606, 263.295, 48.54, 48.876]",0.89068
18372,28171,2,"[182.695, 260.583, 15.985, 20.453]",0.72628
18373,28171,2,"[225.077, 255.543, 16.231, 22.194]",0.5349900000000001
18374,28171,1,"[121.599, 260.253, 9.201, 27.613]",0.47887
18375,28171,2,"[171.951, 260.728, 12.81, 18.941]",0.23392000000000002
18376,20318,2,"[124.401, 256.146, 42.315, 44.919]",0.89934
18377,20318,2,"[233.421, 256.045, 17.632, 22.366]",0.6944400000000001
18378,20318,3,"[38.845, 253.504, 12.122, 53.085]",0.6784800000000001
18379,20318,2,"[187.864, 255.783, 11.189, 15.919]",0.4892
18380,20318,2,"[159.498, 254.841, 16.953, 26.555]",0.41456000000000004
18381,20318,1,"[38.368, 252.132, 12.55, 55.386]",0.22616000000000003
18382,13147,2,"[94.93, 262.077, 40.048, 44.556]",0.8627900000000001
18383,13147,2,"[243.245, 268.888, 29.184, 32.609]",0.8365900000000001
18384,13147,2,"[176.043, 263.235, 15.1, 20.011]",0.6511800000000001
18385,13147,11,"[192.368, 255.477, 13.204, 24.222]",0.42485000000000006
18386,13147,2,"[75.306, 264.502, 24.706, 23.284]",0.35313000000000005
18387,13147,2,"[233.243, 266.46, 14.019, 19.152]",0.29087
18388,23357,2,"[179.517, 251.732, 30.199, 41.595]",0.7927500000000001
18389,23357,2,"[93.749, 259.65, 30.765, 36.833]",0.7683700000000001
18390,23357,7,"[224.596, 192.854, 9.9, 30.269]",0.7409
18391,23357,11,"[78.775, 251.904, 19.624, 34.674]",0.58055
18392,22327,2,"[65.386, 260.145, 51.601, 53.64]",0.8735100000000001
18393,22327,2,"[247.746, 266.936, 36.554, 41.704]",0.84643
18394,22327,2,"[171.832, 262.959, 17.833, 21.464]",0.67983
18395,22327,11,"[189.81, 255.281, 14.691, 26.063]",0.51088
18396,22327,2,"[233.332, 264.588, 15.582, 23.4]",0.35145000000000004
18397,22327,3,"[117.753, 262.484, 9.586, 34.1]",0.27868000000000004
18398,22327,2,"[48.654, 264.172, 27.418, 26.76]",0.24135
18399,28680,2,"[0.266, 254.065, 45.63, 87.098]",0.8994900000000001
18400,28680,2,"[261.379, 252.699, 64.906, 73.41]",0.8813700000000001
18401,28680,2,"[165.046, 260.334, 19.943, 24.258]",0.7556
18402,28680,2,"[236.359, 259.342, 20.709, 27.647]",0.63438
18403,28680,3,"[69.993, 259.839, 12.804, 49.286]",0.5528200000000001
18404,28680,11,"[188.234, 250.588, 15.907, 30.462]",0.45801000000000003
18405,28680,1,"[68.309, 259.331, 16.842, 49.669]",0.40945000000000004
18406,28680,2,"[35.953, 267.037, 23.072, 28.947]",0.23315000000000002
18407,12438,2,"[310.688, 240.466, 122.754, 116.328]",0.8925900000000001
18408,12438,11,"[78.321, 202.632, 78.564, 101.243]",0.82069
18409,12438,2,"[257.177, 232.531, 48.678, 63.57]",0.7716000000000001
18410,12438,7,"[251.221, 230.196, 7.411, 19.116]",0.48750000000000004
18411,12438,2,"[205.47, 256.357, 12.431, 17.583]",0.35011000000000003
18412,12438,2,"[222.605, 255.215, 11.582, 17.028]",0.2441
18413,12438,2,"[160.742, 253.02, 16.575, 22.42]",0.23842000000000002
18414,13711,2,"[299.395, 184.734, 139.789, 174.268]",0.8847400000000001
18415,13711,2,"[277.243, 250.739, 32.6, 63.575]",0.64583
18416,13711,2,"[95.461, 255.608, 38.002, 31.462]",0.63766
18417,13711,2,"[194.131, 258.243, 14.847, 19.572]",0.57955
18418,13711,2,"[262.553, 250.274, 26.553, 56.655]",0.56132
18419,13711,7,"[252.66, 224.833, 7.615, 19.706]",0.48273000000000005
18420,13711,11,"[0.0, 118.274, 70.455, 228.077]",0.45154000000000005
18421,13711,7,"[162.981, 230.057, 7.111, 17.29]",0.44271000000000005
18422,13711,8,"[163.629, 229.887, 6.8629999999999995, 17.581]",0.26595
18423,13711,2,"[145.337, 252.592, 14.401, 23.247]",0.23427
18424,210,2,"[172.03, 247.432, 60.901, 38.428]",0.911
18425,210,2,"[415.68, 250.724, 96.32, 241.417]",0.87926
18426,210,2,"[348.195, 243.672, 54.863, 31.403]",0.75768
18427,210,11,"[39.494, 237.169, 52.795, 45.781]",0.7445100000000001
18428,210,7,"[137.649, 221.794, 7.404, 20.227]",0.6469100000000001
18429,210,2,"[116.257, 251.461, 22.731, 27.094]",0.5216900000000001
18430,210,2,"[234.781, 255.515, 17.862, 23.208]",0.37396
18431,210,7,"[257.333, 212.52, 8.118, 22.814]",0.34627
18432,210,11,"[116.834, 248.283, 19.679, 29.908]",0.33926
18433,210,4,"[257.538, 212.859, 8.024, 22.484]",0.27990000000000004
18434,210,2,"[137.812, 257.354, 17.267, 21.306]",0.25765000000000005
18435,23348,2,"[227.459, 246.236, 68.788, 39.105]",0.88887
18436,23348,2,"[361.323, 243.739, 62.607, 37.587]",0.8414800000000001
18437,23348,7,"[129.713, 219.811, 7.712, 22.707]",0.7639600000000001
18438,23348,2,"[173.68, 258.11, 19.335, 22.888]",0.7623500000000001
18439,23348,11,"[29.282, 236.088, 49.963, 50.438]",0.66039
18440,23348,2,"[108.269, 252.213, 22.833, 27.809]",0.56388
18441,23348,4,"[260.244, 210.903, 7.643, 20.957]",0.43167000000000005
18442,23348,2,"[126.701, 259.064, 22.892, 20.153]",0.28161
18443,23348,8,"[260.586, 211.507, 7.153, 20.505]",0.26
18444,23348,11,"[108.359, 251.218, 20.696, 28.688]",0.22739
18445,25510,2,"[137.351, 266.715, 37.308, 40.503]",0.86467
18446,25510,2,"[248.846, 268.792, 30.78, 34.437]",0.84972
18447,25510,2,"[51.037, 258.322, 38.652, 41.629]",0.8436800000000001
